folio,nro,depto,area,suf_disc,victima,inseguridad,prob_disc_logit,prob_disc_rf,y_pred_logit,y_pred_rf
654-003675-D-0311,3.0,Tarija,Rural,0,0,1,0.2736,0.2731,0,0
654-003675-D-0381,1.0,Tarija,Rural,0,0,0,0.3143,0.1997,0,0
643-004170-D-0641,1.0,Tarija,Rural,0,0,0,0.528,0.3246,1,0
643-004170-D-0461,1.0,Tarija,Rural,0,0,1,0.34,0.2711,0,0
643-004170-D-0551,1.0,Tarija,Rural,0,0,0,0.3274,0.2248,0,0
643-004170-D-0371,3.0,Tarija,Rural,0,0,1,0.213,0.228,0,0
643-004170-D-0911,1.0,Tarija,Rural,0,0,0,0.3095,0.2311,0,0
643-004170-D-1001,1.0,Tarija,Rural,0,0,0,0.502,0.2331,1,0
643-004170-D-0731,2.0,Tarija,Rural,0,0,1,0.2306,0.2062,0,0
643-004170-D-0821,1.0,Tarija,Rural,0,0,0,0.2583,0.1528,0,0
643-004170-D-0191,1.0,Tarija,Rural,0,0,0,0.4268,0.1498,0,0
643-004170-D-0281,1.0,Tarija,Rural,0,0,0,0.3235,0.1691,0,0
643-004170-D-0101,3.0,Tarija,Rural,0,0,1,0.2824,0.27,0,0
643-004170-D-0011,1.0,Tarija,Rural,0,0,0,0.2495,0.1466,0,0
644-004156-D-0011,3.0,Tarija,Rural,0,0,0,0.2048,0.2208,0,0
644-004156-D-0071,1.0,Tarija,Rural,0,0,0,0.2942,0.1979,0,0
644-004156-D-0131,3.0,Tarija,Rural,0,0,0,0.2201,0.2003,0,0
644-004156-D-0191,1.0,Tarija,Rural,0,0,0,0.2449,0.2055,0,0
644-004156-D-0251,1.0,Tarija,Rural,1,1,1,0.2731,0.2282,0,0
644-004156-D-0431,1.0,Tarija,Rural,0,0,1,0.2046,0.1231,0,0
644-004156-D-0371,1.0,Tarija,Rural,0,0,0,0.3071,0.2894,0,0
644-004156-D-0311,1.0,Tarija,Rural,0,0,0,0.3564,0.1939,0,0
644-004156-D-0551,3.0,Tarija,Rural,0,0,0,0.2586,0.2514,0,0
644-004156-D-0491,1.0,Tarija,Rural,0,0,0,0.6587,0.3603,1,0
644-004156-D-0671,3.0,Tarija,Rural,0,0,0,0.4369,0.2881,0,0
644-004156-D-0611,1.0,Tarija,Rural,0,0,0,0.3478,0.1512,0,0
652-004213-D-0201,1.0,Tarija,Rural,0,0,0,0.4446,0.2223,0,0
652-004213-D-0231,1.0,Tarija,Rural,0,0,0,0.4907,0.2395,0,0
652-004213-D-0251,1.0,Tarija,Rural,0,0,0,0.4677,0.2825,0,0
652-004213-D-0271,1.0,Tarija,Rural,0,0,0,0.3321,0.2197,0,0
652-004213-D-0101,1.0,Tarija,Rural,0,1,1,0.417,0.373,0,0
652-004213-D-0181,1.0,Tarija,Rural,0,0,0,0.6065,0.3203,1,0
652-004213-D-0151,1.0,Tarija,Rural,0,0,0,0.3388,0.2451,0,0
652-004213-D-0081,1.0,Tarija,Rural,0,0,0,0.385,0.2306,0,0
652-004213-D-0011,1.0,Tarija,Rural,0,0,0,0.532,0.315,1,0
652-004213-D-0061,1.0,Tarija,Rural,1,0,1,0.3452,0.5386,0,1
652-004213-D-0031,1.0,Tarija,Rural,0,0,1,0.4132,0.2836,0,0
643-003384-A-0091,3.0,Tarija,Rural,0,0,0,0.288,0.2752,0,0
643-003384-A-0101,3.0,Tarija,Rural,0,0,0,0.2954,0.3245,0,0
643-003384-A-0111,1.0,Tarija,Rural,0,0,0,0.1873,0.1394,0,0
643-003384-A-0121,1.0,Tarija,Rural,0,0,0,0.2244,0.1887,0,0
643-003384-A-0081,2.0,Tarija,Rural,0,0,1,0.3,0.1882,0,0
643-003384-A-0071,1.0,Tarija,Rural,0,0,1,0.2179,0.1528,0,0
643-003384-A-0061,1.0,Tarija,Rural,1,0,1,0.4339,0.5535,0,1
643-003384-A-0051,1.0,Tarija,Rural,0,0,0,0.2804,0.2363,0,0
643-003384-A-0011,1.0,Tarija,Rural,1,0,1,0.5621,0.3516,1,0
643-003384-A-0031,3.0,Tarija,Rural,0,0,0,0.279,0.1968,0,0
643-003384-A-0021,1.0,Tarija,Rural,0,0,0,0.3949,0.3327,0,0
643-003384-A-0041,3.0,Tarija,Rural,0,0,1,0.4007,0.2585,0,0
652-004259-D-0021,1.0,Tarija,Rural,0,0,0,0.2891,0.181,0,0
652-004259-D-0031,3.0,Tarija,Rural,1,0,0,0.3661,0.3684,0,0
652-004259-D-0051,1.0,Tarija,Rural,0,0,0,0.3374,0.2422,0,0
652-004259-D-0011,3.0,Tarija,Rural,0,0,1,0.3375,0.2715,0,0
652-004259-D-0091,1.0,Tarija,Rural,0,0,0,0.4176,0.271,0,0
652-004259-D-0061,1.0,Tarija,Rural,0,0,0,0.2624,0.1144,0,0
652-004259-D-0081,4.0,Tarija,Rural,1,0,0,0.3105,0.4314,0,0
652-004259-D-0101,1.0,Tarija,Rural,0,1,1,0.4835,0.3597,0,0
652-004259-D-0161,1.0,Tarija,Rural,0,0,0,0.5467,0.3656,1,0
652-004259-D-0121,1.0,Tarija,Rural,0,0,1,0.5642,0.3928,1,0
652-004259-D-0151,1.0,Tarija,Rural,0,0,0,0.3156,0.3014,0,0
652-004259-D-0131,1.0,Tarija,Rural,0,0,0,0.4639,0.2287,0,0
651-004228-D-0051,1.0,Tarija,Rural,0,0,0,0.462,0.2773,0,0
651-004228-D-0061,1.0,Tarija,Rural,0,0,0,0.3599,0.2914,0,0
651-004228-D-0081,1.0,Tarija,Rural,0,0,1,0.5201,0.343,1,0
651-004228-D-0091,1.0,Tarija,Rural,0,0,0,0.4662,0.3307,0,0
651-004228-D-0031,3.0,Tarija,Rural,0,0,0,0.4512,0.3277,0,0
651-004228-D-0011,1.0,Tarija,Rural,0,0,0,0.4715,0.239,0,0
651-004228-D-0021,1.0,Tarija,Rural,0,0,0,0.4821,0.3082,0,0
651-004228-D-0041,1.0,Tarija,Rural,0,0,0,0.5019,0.2589,1,0
651-004228-D-0101,1.0,Tarija,Rural,0,0,0,0.6133,0.3165,1,0
651-004228-D-0121,1.0,Tarija,Rural,1,0,0,0.4973,0.5663,0,1
651-004228-D-0111,1.0,Tarija,Rural,0,0,0,0.5209,0.3484,1,0
651-004228-D-0131,3.0,Tarija,Rural,0,0,0,0.4046,0.2368,0,0
622-002984-A-0111,1.0,Tarija,Urbano,0,0,1,0.4993,0.3003,0,0
622-002984-A-0131,1.0,Tarija,Urbano,0,0,0,0.4296,0.2482,0,0
622-002984-A-0141,1.0,Tarija,Urbano,0,0,0,0.4796,0.3049,0,0
622-002984-A-0151,1.0,Tarija,Urbano,0,0,0,0.446,0.2545,0,0
622-002984-A-0011,1.0,Tarija,Urbano,0,0,0,0.3469,0.3127,0,0
622-002984-A-0051,1.0,Tarija,Urbano,0,0,1,0.3896,0.186,0,0
622-002984-A-0071,1.0,Tarija,Urbano,0,0,0,0.394,0.2969,0,0
622-002984-A-0091,1.0,Tarija,Urbano,0,1,0,0.4354,0.2149,0,0
622-002984-A-0061,1.0,Tarija,Urbano,0,0,0,0.2927,0.2326,0,0
622-002984-A-0101,1.0,Tarija,Urbano,0,0,0,0.3805,0.1725,0,0
623-003051-A-0031,1.0,Tarija,Urbano,0,0,0,0.4899,0.3491,0,0
623-003051-A-0021,2.0,Tarija,Urbano,0,0,0,0.4156,0.345,0,0
623-003051-A-0051,1.0,Tarija,Urbano,0,1,1,0.4285,0.2808,0,0
623-003051-A-0011,1.0,Tarija,Urbano,0,0,0,0.4362,0.3168,0,0
623-003051-A-0151,5.0,Tarija,Urbano,0,0,1,0.3882,0.265,0,0
623-003051-A-0111,1.0,Tarija,Urbano,0,0,1,0.3536,0.1756,0,0
623-003051-A-0131,1.0,Tarija,Urbano,0,0,1,0.3516,0.2329,0,0
623-003051-A-0141,3.0,Tarija,Urbano,0,0,1,0.3645,0.2908,0,0
623-003051-A-0071,1.0,Tarija,Urbano,0,1,1,0.5037,0.3428,1,0
623-003051-A-0101,1.0,Tarija,Urbano,0,0,1,0.4321,0.3064,0,0
623-003051-A-0091,3.0,Tarija,Urbano,0,0,0,0.4152,0.2711,0,0
623-003051-A-0061,1.0,Tarija,Urbano,0,0,1,0.4645,0.3539,0,0
624-003208-A-0151,1.0,Tarija,Urbano,0,0,0,0.4614,0.2647,0,0
624-003208-A-0111,2.0,Tarija,Urbano,0,0,1,0.4326,0.2573,0,0
624-003208-A-0131,1.0,Tarija,Urbano,0,0,0,0.4972,0.3876,0,0
624-003208-A-0091,1.0,Tarija,Urbano,0,1,0,0.4153,0.2886,0,0
624-003208-A-0211,2.0,Tarija,Urbano,0,0,0,0.4807,0.3741,0,0
624-003208-A-0171,1.0,Tarija,Urbano,0,0,0,0.3455,0.1977,0,0
624-003208-A-0191,1.0,Tarija,Urbano,0,0,0,0.3777,0.3998,0,0
624-003208-A-0221,1.0,Tarija,Urbano,0,0,0,0.3609,0.2845,0,0
624-003208-A-0031,1.0,Tarija,Urbano,0,0,0,0.4106,0.2879,0,0
624-003208-A-0071,3.0,Tarija,Urbano,0,0,0,0.4939,0.4175,0,0
624-003208-A-0011,1.0,Tarija,Urbano,0,0,0,0.4083,0.2298,0,0
624-003208-A-0051,2.0,Tarija,Urbano,0,0,0,0.4649,0.3012,0,0
614-001634-A-0141,1.0,Tarija,Urbano,0,0,0,0.5289,0.3179,1,0
614-001634-A-0181,1.0,Tarija,Urbano,0,0,0,0.4521,0.2402,0,0
614-001634-A-0091,1.0,Tarija,Urbano,0,1,1,0.3586,0.2023,0,0
614-001634-A-0041,1.0,Tarija,Urbano,0,0,0,0.3956,0.2678,0,0
614-001634-A-0331,1.0,Tarija,Urbano,0,0,1,0.4337,0.3211,0,0
614-001634-A-0231,1.0,Tarija,Urbano,0,0,1,0.4012,0.2664,0,0
614-001634-A-0371,1.0,Tarija,Urbano,0,0,1,0.4787,0.3783,0,0
614-001634-A-0281,1.0,Tarija,Urbano,0,0,1,0.3459,0.1884,0,0
614-001634-A-0471,6.0,Tarija,Urbano,1,0,0,0.4834,0.5062,0,1
614-001634-A-0521,1.0,Tarija,Urbano,0,1,1,0.4383,0.3455,0,0
614-001634-A-0561,3.0,Tarija,Urbano,0,0,1,0.4558,0.2521,0,0
614-001634-A-0421,2.0,Tarija,Urbano,0,0,1,0.5865,0.3349,1,0
622-002928-A-0031,1.0,Tarija,Urbano,0,0,0,0.589,0.2927,1,0
622-002928-A-0081,1.0,Tarija,Urbano,0,0,0,0.445,0.2389,0,0
622-002928-A-0011,1.0,Tarija,Urbano,0,0,0,0.469,0.3463,0,0
622-002928-A-0051,1.0,Tarija,Urbano,0,0,0,0.3603,0.206,0,0
622-002928-A-0261,1.0,Tarija,Urbano,0,0,1,0.4332,0.3036,0,0
622-002928-A-0221,1.0,Tarija,Urbano,0,0,1,0.4718,0.3082,0,0
622-002928-A-0191,1.0,Tarija,Urbano,0,0,1,0.4926,0.3349,0,0
622-002928-A-0241,1.0,Tarija,Urbano,0,0,1,0.4851,0.37,0,0
622-002928-A-0121,1.0,Tarija,Urbano,0,1,0,0.548,0.2586,1,0
622-002928-A-0151,1.0,Tarija,Urbano,0,1,0,0.4255,0.3562,0,0
622-002928-A-0171,1.0,Tarija,Urbano,0,0,0,0.5035,0.3475,1,0
622-002928-A-0101,1.0,Tarija,Urbano,0,1,1,0.5059,0.2757,1,0
623-003116-A-0151,1.0,Tarija,Urbano,0,0,0,0.4097,0.2293,0,0
623-003116-A-0181,1.0,Tarija,Urbano,0,0,0,0.3551,0.1898,0,0
623-003116-A-0121,1.0,Tarija,Urbano,1,0,0,0.4995,0.3716,0,0
623-003116-A-0201,2.0,Tarija,Urbano,0,0,0,0.3374,0.1975,0,0
623-003116-A-0091,1.0,Tarija,Urbano,0,1,1,0.5878,0.4407,1,0
623-003116-A-0031,1.0,Tarija,Urbano,0,1,0,0.4387,0.2964,0,0
623-003116-A-0061,3.0,Tarija,Urbano,0,0,1,0.4391,0.3101,0,0
623-003116-A-0011,4.0,Tarija,Urbano,0,0,1,0.3623,0.2518,0,0
623-003116-A-0261,1.0,Tarija,Urbano,0,0,0,0.5491,0.2329,1,0
623-003116-A-0291,5.0,Tarija,Urbano,0,0,0,0.4514,0.2778,0,0
623-003116-A-0321,1.0,Tarija,Urbano,1,0,0,0.5406,0.5648,1,1
623-003116-A-0231,1.0,Tarija,Urbano,0,0,0,0.3403,0.2761,0,0
652-004137-D-0101,1.0,Tarija,Rural,0,0,0,0.6631,0.3864,1,0
652-004137-D-0141,1.0,Tarija,Rural,0,0,0,0.3392,0.2562,0,0
652-004137-D-0121,1.0,Tarija,Rural,0,0,0,0.4121,0.3407,0,0
652-004137-D-0161,1.0,Tarija,Rural,0,0,0,0.4183,0.2063,0,0
652-004137-D-0241,1.0,Tarija,Rural,0,0,0,0.2335,0.1135,0,0
652-004137-D-0221,1.0,Tarija,Rural,0,0,0,0.3525,0.2854,0,0
652-004137-D-0201,1.0,Tarija,Rural,0,1,1,0.3869,0.2692,0,0
652-004137-D-0181,1.0,Tarija,Rural,0,1,1,0.5338,0.2976,1,0
652-004137-D-0011,3.0,Tarija,Rural,0,0,0,0.2696,0.2,0,0
652-004137-D-0061,1.0,Tarija,Rural,0,0,0,0.5613,0.3525,1,0
652-004137-D-0081,1.0,Tarija,Rural,0,0,0,0.4668,0.2583,0,0
652-004137-D-0041,1.0,Tarija,Rural,0,1,0,0.4082,0.2373,0,0
643-004096-D-0511,1.0,Tarija,Rural,0,0,0,0.4923,0.341,0,0
643-004096-D-0701,1.0,Tarija,Rural,0,0,0,0.5001,0.3997,1,0
643-004096-D-0421,1.0,Tarija,Rural,0,0,0,0.344,0.1888,0,0
643-004096-D-0611,3.0,Tarija,Rural,0,0,0,0.3105,0.1955,0,0
643-004096-D-1071,4.0,Tarija,Rural,0,0,0,0.3811,0.3594,0,0
643-004096-D-0981,1.0,Tarija,Rural,0,1,0,0.4027,0.2951,0,0
643-004096-D-0891,1.0,Tarija,Rural,0,0,0,0.4002,0.2817,0,0
643-004096-D-0791,1.0,Tarija,Rural,0,0,0,0.574,0.2688,1,0
643-004096-D-0331,3.0,Tarija,Rural,0,0,0,0.4796,0.356,0,0
643-004096-D-0231,4.0,Tarija,Rural,0,0,0,0.2278,0.217,0,0
643-004096-D-0051,1.0,Tarija,Rural,0,0,0,0.5914,0.2644,1,0
643-004096-D-0141,3.0,Tarija,Rural,0,0,0,0.2825,0.1927,0,0
642-003569-A-0021,1.0,Tarija,Rural,0,0,0,0.3289,0.2742,0,0
642-003569-A-0031,1.0,Tarija,Rural,0,0,0,0.3444,0.2265,0,0
642-003569-A-0011,1.0,Tarija,Rural,0,0,0,0.2887,0.1997,0,0
642-003569-A-0041,1.0,Tarija,Rural,0,0,0,0.2592,0.1821,0,0
642-003569-A-0051,2.0,Tarija,Rural,0,0,0,0.4327,0.2059,0,0
642-003569-A-0081,1.0,Tarija,Rural,0,0,0,0.4837,0.2675,0,0
642-003569-A-0061,1.0,Tarija,Rural,0,0,0,0.724,0.2676,1,0
642-003569-A-0071,1.0,Tarija,Rural,0,0,0,0.532,0.2895,1,0
642-003569-A-0121,1.0,Tarija,Rural,0,0,1,0.4648,0.2557,0,0
642-003569-A-0101,1.0,Tarija,Rural,0,0,0,0.3889,0.2316,0,0
642-003569-A-0091,1.0,Tarija,Rural,0,0,0,0.2915,0.2549,0,0
642-003569-A-0111,7.0,Tarija,Rural,0,0,0,0.4272,0.2595,0,0
643-004014-D-0241,1.0,Tarija,Rural,0,0,0,0.3394,0.1858,0,0
643-004014-D-0271,1.0,Tarija,Rural,0,0,0,0.2514,0.2042,0,0
643-004014-D-0291,1.0,Tarija,Rural,0,0,1,0.2592,0.384,0,0
643-004014-D-0321,3.0,Tarija,Rural,0,0,0,0.2115,0.1701,0,0
643-004014-D-0021,4.0,Tarija,Rural,0,0,1,0.3339,0.1738,0,0
643-004014-D-0051,1.0,Tarija,Rural,0,0,0,0.4672,0.3126,0,0
643-004014-D-0101,1.0,Tarija,Rural,0,0,1,0.5101,0.2507,1,0
643-004014-D-0071,5.0,Tarija,Rural,0,0,1,0.269,0.2126,0,0
643-004014-D-0181,4.0,Tarija,Rural,0,0,1,0.3822,0.243,0,0
643-004014-D-0131,3.0,Tarija,Rural,1,0,0,0.3557,0.4249,0,0
643-004014-D-0161,5.0,Tarija,Rural,1,1,1,0.4328,0.561,0,1
643-004014-D-0211,3.0,Tarija,Rural,0,0,1,0.7393,0.2607,1,0
613-000701-A-0121,1.0,Tarija,Urbano,0,0,1,0.3566,0.2783,0,0
613-000701-A-0161,1.0,Tarija,Urbano,0,0,1,0.2906,0.2065,0,0
613-000701-A-0151,1.0,Tarija,Urbano,1,0,1,0.4433,0.4723,0,0
613-000701-A-0131,1.0,Tarija,Urbano,0,0,0,0.342,0.3435,0,0
613-000701-A-0061,1.0,Tarija,Urbano,0,0,0,0.2934,0.2112,0,0
613-000701-A-0091,1.0,Tarija,Urbano,0,0,0,0.4854,0.297,0,0
613-000701-A-0081,2.0,Tarija,Urbano,0,0,0,0.3814,0.2648,0,0
613-000701-A-0051,1.0,Tarija,Urbano,0,0,1,0.4112,0.2776,0,0
613-000701-A-0021,1.0,Tarija,Urbano,0,0,1,0.4934,0.234,0,0
613-000701-A-0011,3.0,Tarija,Urbano,0,0,1,0.4518,0.2341,0,0
613-000701-A-0031,4.0,Tarija,Urbano,0,0,1,0.3527,0.2765,0,0
622-002370-A-0181,1.0,Tarija,Urbano,0,0,0,0.2883,0.1885,0,0
622-002370-A-0151,3.0,Tarija,Urbano,0,0,1,0.4037,0.2362,0,0
622-002370-A-0171,5.0,Tarija,Urbano,0,0,1,0.3803,0.2348,0,0
622-002370-A-0131,3.0,Tarija,Urbano,0,1,1,0.4469,0.2751,0,0
622-002370-A-0011,3.0,Tarija,Urbano,0,0,0,0.3175,0.2441,0,0
622-002370-A-0041,1.0,Tarija,Urbano,1,1,1,0.5333,0.577,1,1
622-002370-A-0061,1.0,Tarija,Urbano,0,0,1,0.3311,0.2796,0,0
622-002370-A-0021,2.0,Tarija,Urbano,0,0,1,0.5662,0.3467,1,0
622-002370-A-0121,3.0,Tarija,Urbano,0,0,1,0.359,0.2705,0,0
622-002370-A-0091,1.0,Tarija,Urbano,0,0,1,0.5365,0.275,1,0
622-002370-A-0071,1.0,Tarija,Urbano,0,0,0,0.436,0.2256,0,0
622-002370-A-0101,3.0,Tarija,Urbano,0,0,1,0.5743,0.2815,1,0
623-002671-A-0121,1.0,Tarija,Urbano,0,0,0,0.3193,0.1482,0,0
623-002671-A-0161,3.0,Tarija,Urbano,0,0,0,0.3842,0.2875,0,0
623-002671-A-0151,1.0,Tarija,Urbano,0,0,0,0.338,0.2153,0,0
623-002671-A-0131,3.0,Tarija,Urbano,0,0,1,0.3466,0.2534,0,0
623-002671-A-0081,4.0,Tarija,Urbano,0,0,0,0.3892,0.2432,0,0
623-002671-A-0091,4.0,Tarija,Urbano,0,0,0,0.3717,0.2671,0,0
623-002671-A-0061,1.0,Tarija,Urbano,0,0,1,0.481,0.3284,0,0
623-002671-A-0101,3.0,Tarija,Urbano,0,0,0,0.4817,0.4017,0,0
623-002671-A-0031,4.0,Tarija,Urbano,0,0,1,0.358,0.2798,0,0
623-002671-A-0021,1.0,Tarija,Urbano,0,0,1,0.4595,0.3197,0,0
623-002671-A-0051,1.0,Tarija,Urbano,0,0,0,0.4498,0.2727,0,0
623-002671-A-0011,5.0,Tarija,Urbano,0,1,1,0.4736,0.2745,0,0
621-002192-A-0031,1.0,Tarija,Urbano,0,1,1,0.334,0.1904,0,0
621-002192-A-0051,3.0,Tarija,Urbano,1,0,1,0.4615,0.3998,0,0
621-002192-A-0081,1.0,Tarija,Urbano,0,0,1,0.4388,0.2911,0,0
621-002192-A-0011,1.0,Tarija,Urbano,0,0,1,0.3393,0.185,0,0
621-002192-A-0101,4.0,Tarija,Urbano,0,0,1,0.494,0.4076,0,0
621-002192-A-0141,1.0,Tarija,Urbano,0,0,0,0.3382,0.2097,0,0
621-002192-A-0121,1.0,Tarija,Urbano,0,0,0,0.4056,0.2482,0,0
621-002192-A-0171,2.0,Tarija,Urbano,0,0,1,0.4419,0.3074,0,0
621-002192-A-0191,1.0,Tarija,Urbano,0,0,1,0.4428,0.2849,0,0
621-002192-A-0261,1.0,Tarija,Urbano,0,0,1,0.4333,0.2848,0,0
621-002192-A-0231,3.0,Tarija,Urbano,0,1,1,0.3519,0.2761,0,0
621-002192-A-0211,3.0,Tarija,Urbano,0,0,1,0.3939,0.2039,0,0
632-002789-A-0101,1.0,Tarija,Urbano,0,0,0,0.2912,0.1874,0,0
632-002789-A-0171,1.0,Tarija,Urbano,0,0,0,0.6131,0.372,1,0
632-002789-A-0121,1.0,Tarija,Urbano,0,0,1,0.3387,0.2138,0,0
632-002789-A-0141,1.0,Tarija,Urbano,0,0,1,0.4475,0.2045,0,0
632-002789-A-0261,1.0,Tarija,Urbano,0,0,0,0.615,0.3695,1,0
632-002789-A-0231,1.0,Tarija,Urbano,0,0,0,0.4027,0.2685,0,0
632-002789-A-0211,4.0,Tarija,Urbano,0,0,0,0.4638,0.1946,0,0
632-002789-A-0191,1.0,Tarija,Urbano,0,0,0,0.4831,0.3024,0,0
632-002789-A-0011,1.0,Tarija,Urbano,0,1,0,0.3727,0.3051,0,0
632-002789-A-0031,1.0,Tarija,Urbano,0,0,0,0.4015,0.2399,0,0
632-002789-A-0051,1.0,Tarija,Urbano,0,0,1,0.4118,0.2508,0,0
632-002789-A-0081,3.0,Tarija,Urbano,0,0,1,0.4056,0.265,0,0
643-004019-D-0301,4.0,Tarija,Rural,0,0,0,0.2713,0.2003,0,0
643-004019-D-0361,1.0,Tarija,Rural,0,0,0,0.2654,0.2015,0,0
643-004019-D-0411,1.0,Tarija,Rural,0,0,1,0.5662,0.3563,1,0
643-004019-D-0251,3.0,Tarija,Rural,0,0,0,0.4944,0.3128,0,0
643-004019-D-0041,3.0,Tarija,Rural,0,0,1,0.54,0.2489,1,0
643-004019-D-0091,1.0,Tarija,Rural,0,0,1,0.4154,0.2355,0,0
643-004019-D-0151,1.0,Tarija,Rural,0,0,0,0.406,0.2989,0,0
643-004019-D-0201,1.0,Tarija,Rural,0,0,0,0.3864,0.3062,0,0
643-004019-D-0571,1.0,Tarija,Rural,0,1,0,0.4757,0.304,0,0
643-004019-D-0621,1.0,Tarija,Rural,0,1,0,0.5423,0.3023,1,0
643-004019-D-0511,1.0,Tarija,Rural,0,1,0,0.4622,0.2588,0,0
643-004019-D-0461,1.0,Tarija,Rural,0,0,0,0.5058,0.2832,1,0
633-002834-A-0191,1.0,Tarija,Urbano,0,0,0,0.6928,0.399,1,0
633-002834-A-0171,1.0,Tarija,Urbano,0,1,1,0.4329,0.2836,0,0
633-002834-A-0151,1.0,Tarija,Urbano,0,0,1,0.4246,0.273,0,0
633-002834-A-0201,3.0,Tarija,Urbano,0,0,1,0.394,0.2775,0,0
633-002834-A-0061,2.0,Tarija,Urbano,0,0,0,0.4825,0.2817,0,0
633-002834-A-0031,2.0,Tarija,Urbano,0,0,0,0.5293,0.2987,1,0
633-002834-A-0051,1.0,Tarija,Urbano,0,0,0,0.4934,0.1789,0,0
633-002834-A-0011,2.0,Tarija,Urbano,0,0,0,0.5425,0.4988,1,0
633-002834-A-0131,3.0,Tarija,Urbano,0,0,0,0.4204,0.2809,0,0
633-002834-A-0121,1.0,Tarija,Urbano,0,0,0,0.4859,0.2842,0,0
633-002834-A-0081,3.0,Tarija,Urbano,0,0,0,0.5123,0.2447,1,0
633-002834-A-0101,1.0,Tarija,Urbano,0,0,0,0.5831,0.4169,1,0
622-002234-A-0221,1.0,Tarija,Urbano,0,0,0,0.3463,0.2641,0,0
622-002234-A-0241,3.0,Tarija,Urbano,0,0,1,0.3689,0.2521,0,0
622-002234-A-0201,1.0,Tarija,Urbano,0,0,1,0.3924,0.2487,0,0
622-002234-A-0181,4.0,Tarija,Urbano,0,0,1,0.4432,0.2617,0,0
622-002234-A-0061,1.0,Tarija,Urbano,0,0,1,0.4025,0.2586,0,0
622-002234-A-0081,1.0,Tarija,Urbano,0,0,1,0.4743,0.2679,0,0
622-002234-A-0011,1.0,Tarija,Urbano,0,0,1,0.3794,0.3021,0,0
622-002234-A-0041,1.0,Tarija,Urbano,0,0,1,0.5329,0.2495,1,0
622-002234-A-0101,2.0,Tarija,Urbano,0,0,1,0.5079,0.299,1,0
622-002234-A-0121,1.0,Tarija,Urbano,1,0,1,0.5607,0.351,1,0
622-002234-A-0141,3.0,Tarija,Urbano,0,0,0,0.4458,0.304,0,0
623-002467-A-0131,3.0,Tarija,Urbano,0,0,0,0.4887,0.2481,0,0
623-002467-A-0141,4.0,Tarija,Urbano,0,0,0,0.3893,0.2251,0,0
623-002467-A-0171,1.0,Tarija,Urbano,0,0,0,0.4991,0.35,0,0
623-002467-A-0161,1.0,Tarija,Urbano,0,0,0,0.4872,0.2848,0,0
623-002467-A-0101,3.0,Tarija,Urbano,0,1,1,0.3968,0.2651,0,0
623-002467-A-0111,3.0,Tarija,Urbano,0,0,1,0.4659,0.2,0,0
623-002467-A-0071,1.0,Tarija,Urbano,0,0,1,0.4531,0.2672,0,0
623-002467-A-0081,1.0,Tarija,Urbano,0,0,1,0.3451,0.2504,0,0
623-002467-A-0051,3.0,Tarija,Urbano,0,0,1,0.5429,0.2395,1,0
623-002467-A-0011,4.0,Tarija,Urbano,0,0,0,0.4883,0.2716,0,0
623-002467-A-0041,1.0,Tarija,Urbano,1,0,1,0.6446,0.6705,1,1
623-002467-A-0021,1.0,Tarija,Urbano,0,0,0,0.4249,0.231,0,0
623-002511-A-0311,1.0,Tarija,Urbano,1,0,1,0.5616,0.4681,1,0
623-002511-A-0251,3.0,Tarija,Urbano,0,0,1,0.445,0.2997,0,0
623-002511-A-0281,1.0,Tarija,Urbano,0,0,1,0.2862,0.237,0,0
623-002511-A-0341,3.0,Tarija,Urbano,0,0,0,0.3595,0.2073,0,0
623-002511-A-0071,3.0,Tarija,Urbano,0,0,1,0.4626,0.2603,0,0
623-002511-A-0041,3.0,Tarija,Urbano,0,0,1,0.4209,0.2436,0,0
623-002511-A-0011,1.0,Tarija,Urbano,0,0,1,0.4496,0.4124,0,0
623-002511-A-0101,1.0,Tarija,Urbano,0,0,0,0.5325,0.3222,1,0
623-002511-A-0221,1.0,Tarija,Urbano,1,0,1,0.6994,0.6477,1,1
623-002511-A-0191,1.0,Tarija,Urbano,0,0,1,0.5738,0.3473,1,0
623-002511-A-0161,4.0,Tarija,Urbano,0,0,1,0.3271,0.2193,0,0
623-002511-A-0131,1.0,Tarija,Urbano,0,0,1,0.3845,0.2245,0,0
622-002273-A-0191,1.0,Tarija,Urbano,0,0,1,0.3755,0.2001,0,0
622-002273-A-0171,1.0,Tarija,Urbano,1,0,1,0.4591,0.2373,0,0
622-002273-A-0201,3.0,Tarija,Urbano,1,0,1,0.4205,0.3802,0,0
622-002273-A-0151,3.0,Tarija,Urbano,0,0,0,0.3416,0.2351,0,0
622-002273-A-0121,3.0,Tarija,Urbano,0,0,1,0.4869,0.3357,0,0
622-002273-A-0101,3.0,Tarija,Urbano,0,0,1,0.5343,0.3522,1,0
622-002273-A-0131,1.0,Tarija,Urbano,0,0,1,0.6666,0.3377,1,0
622-002273-A-0081,5.0,Tarija,Urbano,0,0,0,0.4642,0.331,0,0
622-002273-A-0051,4.0,Tarija,Urbano,0,0,1,0.4827,0.304,0,0
622-002273-A-0011,3.0,Tarija,Urbano,0,0,1,0.6364,0.4089,1,0
622-002273-A-0031,3.0,Tarija,Urbano,0,0,1,0.5725,0.4359,1,0
622-002273-A-0061,1.0,Tarija,Urbano,0,0,1,0.6351,0.4264,1,0
